sireID,damID,Nsegsnps,predOf,Trait,predMean,predSD,predUsefulness
462,BR-18GS-001-3,BR-21GS-C3-282-1,3528,TGV,SELIND,32.3256630681247,6.97378914500095,50.9456800852772
463,BR-18GS-001-3,BGM-0682,3941,TGV,SELIND,32.646486141919,6.85273907883238,50.9432994824014
464,BR-19GS-113-8,BGM-1527,4104,TGV,SELIND,35.5910006246247,5.74924203859379,50.9414768676702
465,BGM-1024,BGM-0048,4250,TGV,SELIND,33.1005971896231,6.68064949068252,50.9379313297455
466,BR-18GS-001-3,BR-18GS-085-34,3808,TGV,SELIND,30.3490426316041,7.71040126056838,50.9358139973217
467,BR-21GS-C3-287-9,BGM-0018,4120,TGV,SELIND,34.0947357433675,6.30666409073698,50.9335288656352
468,BR-18GS-085-83,BR-21GS-C3-087-8,3791,TGV,SELIND,31.6913701755925,7.20385160182006,50.925653952452
469,BR-18GS-059-29,BR-18GS-034-21,4012,TGV,SELIND,31.2977638985195,7.34951541041055,50.9209700443156
470,BR-18GS-001-3,BR-18GS-085-74,3529,TGV,SELIND,31.5904781751465,7.23644912830822,50.9117973477294
471,BR-18GS-085-83,BR-19GS-030-52,3833,TGV,SELIND,32.8006672138285,6.78186637410337,50.9082504326845
472,BR-18GS-001-3,BRS-Amansa-Burro,3930,TGV,SELIND,31.0568126160694,7.43465202350115,50.9073335188175
473,BGM-1527,BR-18GS-034-21,4337,TGV,SELIND,33.1735102178516,6.64113968799467,50.9053531847974
474,BR-18GS-085-83,BR-18GS-001-56,3801,TGV,SELIND,30.8414624798802,7.51205302181793,50.8986440481341
475,BR-21GS-C3-069-3,BR-18GS-109-17,3513,TGV,SELIND,33.7604684602965,6.4185204725226,50.8979181219318
476,BR-18GS-001-3,BGM-1031,4251,TGV,SELIND,32.4596201506214,6.90237647917443,50.8889653500172
477,BR-18GS-001-3,Guela-de-Jacu,3103,TGV,SELIND,33.3438603822332,6.57048183287672,50.887046876014
478,BR-21GS-C3-069-3,BGM-1023,4016,TGV,SELIND,34.6650124162125,6.07527012590086,50.8859836523678
479,BR-19GS-063-59,BGM-1024,4160,TGV,SELIND,35.233481644816,5.86154120837859,50.8837966711868
480,BR-18GS-059-43,BR-21GS-C3-286-1,3353,TGV,SELIND,35.0560189290064,5.92779002927917,50.8832183071817
481,BR-18GS-001-3,BR-21GS-C3-076-1,3668,TGV,SELIND,31.3706833792506,7.30699533289256,50.8803609180737
482,BR-18GS-001-3,BGM-1715,3910,TGV,SELIND,31.4081364234491,7.28898793196028,50.8697342017831
483,BR-18GS-001-3,BR-18GS-099-45,3586,TGV,SELIND,32.5512763734667,6.85502701305201,50.8541984983156
484,BR-18GS-085-83,BR-19GS-012-3,3846,TGV,SELIND,32.8273262318177,6.74986269810545,50.8494596357592
485,BR-19GS-030-39,BR-18GS-059-48,3454,TGV,SELIND,32.2767049103004,6.95506602491281,50.8467311968176
486,BR-21GS-C3-287-9,BR-21GS-C3-292-15,3126,TGV,SELIND,33.0118691318331,6.67881003499986,50.8442919252827
487,BR-18GS-085-83,BR-18GS-054-52,3805,TGV,SELIND,30.5706815592308,7.5922177367494,50.8419029163517
488,BR-18GS-001-3,BR-21GS-C3-122-3,3295,TGV,SELIND,32.4127508661867,6.90160029357538,50.840023650033
489,BR-18GS-001-3,BGM-1794,4196,TGV,SELIND,34.3051853437205,6.192787164832,50.839927073822
490,BR-18GS-001-3,BR-21GS-C3-141-7,3159,TGV,SELIND,34.7807007441158,6.01356447127247,50.8369178824133
491,BR-18GS-085-83,BR-18GS-109-11,3674,TGV,SELIND,32.417624456255,6.89852801798119,50.8366942642648
492,BR-18GS-001-3,BR-18GS-085-9,3752,TGV,SELIND,31.4311603850046,7.26787233550604,50.8363795208058
493,BR-19GS-030-39,BGM-0049,3998,TGV,SELIND,33.5764126529608,6.46394172667823,50.8351370631917
494,BR-18GS-085-83,BR-21GS-C3-059-67,3681,TGV,SELIND,32.1205367208155,7.00802346750545,50.8319593790551
495,BR-19GS-113-8,BR-18GS-034-27,3769,TGV,SELIND,34.171037965257,6.23990026147084,50.8315716633842
496,BR-19GS-113-8,BGM-1023,4077,TGV,SELIND,35.1795135653938,5.86210158035047,50.8313247849296
497,BR-18GS-085-83,BR-18GS-085-143,3392,TGV,SELIND,30.7458413278616,7.52139191230979,50.8279577337287
498,BR-18GS-001-3,BR-18GS-001-19,3145,TGV,SELIND,31.5945507196219,7.20299355372891,50.8265435080781
499,BR-18GS-085-83,BR-21GS-C3-154-22,3840,TGV,SELIND,30.8178304125418,7.49250752286419,50.8228254985892
500,BR-18GS-001-3,BRS-Verdinha,3981,TGV,SELIND,32.0541809949759,7.02880822694435,50.8210989609173
